,cell,frame,x,y,z,celltype_x,position,acqtime,aqctime_sec,date,celltype_y,material,concentration,scope,magnification,trial,media,misc,analysis_date
1655,192.0,9.0,364.7467707801211,400.6057067795373,196.68304737346688,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1656,43.0,9.0,352.0120442396817,379.5661476205449,60.94178987250136,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1657,9.0,9.0,440.65148988545445,582.330812141425,27.499421257587194,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1658,133.0,9.0,9.188795336787564,174.59723121761658,186.50366765551874,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1659,11.0,9.0,428.3754952758305,552.0230112770497,25.333376055948357,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1660,169.0,9.0,78.56217616580311,433.84067357512953,201.0,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1661,92.0,9.0,556.7126660852614,293.30400656645975,143.58731967688178,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1662,80.0,9.0,517.522055734491,480.74499369836155,129.28081346620422,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1663,140.0,9.0,311.3385796096459,555.6459153064006,187.28885365852577,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1664,16.0,9.0,14.091916160645205,346.0776498722247,58.62753339859332,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1665,13.0,9.0,352.65751184860295,589.513572036192,31.78545733415502,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1666,18.0,9.0,13.992611293221952,346.0581447604949,57.107329262798174,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1667,141.0,9.0,232.0212051429668,173.69506812511992,190.60059367246953,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1668,42.0,9.0,117.02905255366394,112.79145077720207,85.6666647317106,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1669,5.0,9.0,503.5305231991897,322.25154856052046,27.623776736428376,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1670,38.0,9.0,293.05586843883754,440.6210107381542,75.78133098996784,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1671,7.0,9.0,503.38362974373337,314.67756616720345,28.518475242834135,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1672,19.0,9.0,652.2805777987124,655.9703250117758,57.49496675566254,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1673,35.0,9.0,396.9455815418086,479.6360175192511,73.32838987685106,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1674,112.0,9.0,602.8479904775241,444.38804089063154,167.76885380247762,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1675,128.0,9.0,365.42890040299363,352.3076184993283,182.37449904179135,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1676,14.0,9.0,339.5221646516983,178.24894706541826,37.71937534092599,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1677,59.0,9.0,385.5309026563675,647.2154232493086,117.21790320640082,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1678,51.0,9.0,155.42492004859062,516.4179289486079,103.24933383141096,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1679,142.0,9.0,2.083463387227667,273.1678007366252,190.99756305186025,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1680,63.0,9.0,394.814382508683,644.2877071115413,116.3697043740489,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1681,151.0,9.0,178.4949182941411,50.58041052212036,188.2222650924711,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1682,95.0,9.0,336.49971214738054,128.9759643062752,154.02186118266613,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1683,21.0,9.0,296.10103626943004,350.5440414507772,51.513323289087324,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1684,121.0,9.0,89.98889711324945,85.14988897113248,167.99233373832334,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1685,39.0,9.0,27.18343459947068,183.27151750102507,93.99620137114891,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1686,70.0,9.0,426.8248341059903,195.93673302427052,129.4017686422852,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1687,77.0,9.0,401.8062751871042,180.85540203415852,131.75416963122873,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1688,190.0,9.0,477.78737286509306,661.5332949529841,177.44611761456912,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1689,93.0,9.0,128.09114460668866,377.05094991364416,141.70696269277656,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1690,111.0,9.0,629.3205220699153,302.39555322358495,178.70063942292032,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1691,109.0,9.0,34.58549222797927,626.0492227979274,155.84173480542893,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1692,6.0,9.0,439.64219376283114,584.734578160133,26.596053897378184,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1693,181.0,9.0,309.0419133974833,160.08974833456696,191.76934614832268,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1694,90.0,9.0,201.39488581846092,608.4304835924006,138.81891930261014,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1695,87.0,9.0,278.5085280971336,520.0582623585136,141.0963003613747,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1696,22.0,9.0,654.37399499732,655.077496873325,55.68960375876653,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1697,119.0,9.0,77.32095961388318,402.4238767833061,170.02637857957265,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1698,96.0,9.0,624.1621432683609,134.78698906160045,150.8475842999461,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1699,34.0,9.0,21.75844645227594,10.009420631182289,72.40720833832646,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1700,78.0,9.0,498.4012703768096,386.10073502831665,133.66571235073832,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1701,134.0,9.0,516.9295599134256,489.37769178636233,187.5961384805125,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1702,163.0,9.0,576.43732562774,65.17785970506178,195.61250588267325,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1703,100.0,9.0,549.1778729521698,633.6386983737159,164.5137927945873,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1704,124.0,9.0,283.4810471775293,445.97763839650935,180.54463670335394,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1705,31.0,9.0,35.12785626421143,572.6553472248108,79.96930428316837,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1706,126.0,9.0,128.02582577720207,609.8101522020725,184.43875787847355,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1707,79.0,9.0,520.5066953771617,441.8864813942534,127.74881112621316,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1708,41.0,9.0,251.04804521902966,31.61799340555817,86.23147079054964,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1709,86.0,9.0,300.2004105973213,66.66096392609248,141.30896905466443,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1710,118.0,9.0,299.24941443679467,358.8615231741075,169.56755983185565,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1711,166.0,9.0,625.0380981408107,480.08737173625923,188.12805638570262,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1712,178.0,9.0,375.31663788140474,647.4093264248704,116.21184287653392,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1713,12.0,9.0,344.48918675377337,589.4063978373507,30.277343447074266,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1714,8.0,9.0,538.7427015011818,333.3183319505972,26.936480265993286,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1715,24.0,9.0,156.54171299112667,478.0277841874515,52.75771253977539,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1716,129.0,9.0,516.8297115458975,479.41961178563145,184.47077623293478,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1717,115.0,9.0,498.3941372702108,69.1851799276031,161.2940088987211,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1718,193.0,9.0,457.6871538324102,137.14489905306414,1.2422471082793933,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1719,33.0,9.0,439.4923309199465,478.46824280273137,71.60490944795984,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1720,64.0,9.0,212.49724396428175,435.9083893727262,115.71866053156607,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1721,55.0,9.0,555.8000905478143,35.29478343981086,103.9430516161082,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1722,113.0,9.0,7.926227485812977,446.1304383584176,174.40930269028587,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1723,89.0,9.0,106.29724794020215,32.553299923553894,152.3682128612075,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1724,91.0,9.0,188.02789410178153,221.86634963446662,146.03360310369283,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1725,144.0,9.0,187.0378995167957,526.9328171391977,187.46003931455675,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1726,162.0,9.0,241.82941410920682,8.070944599442008,188.67752329027525,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1727,84.0,9.0,235.87466074512707,135.7430709762316,127.10257210810016,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1728,185.0,9.0,477.3669335845501,481.04097974564297,192.9029402504794,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1729,62.0,9.0,62.61221977119991,376.62878982198737,114.93339762318826,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1730,54.0,9.0,379.78411053540583,222.72884283246975,110.73058396708876,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1731,108.0,9.0,591.9339028147318,304.1707510619428,157.21969527949506,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1732,114.0,9.0,29.436984601911988,534.8919944537693,169.940281305585,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1733,143.0,9.0,395.7580049949678,537.5740858090729,175.2780375963368,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1734,103.0,9.0,129.7374395994644,405.3021482214589,149.48763169534504,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1735,36.0,9.0,123.88130004710315,571.2801237412637,75.28388449167844,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1736,136.0,9.0,246.17354535167647,40.803108808290155,185.7161571525526,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1737,48.0,9.0,445.0623554216353,466.2764295652619,95.2674005927808,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1738,57.0,9.0,421.21532828819403,412.69348327095014,111.34388769350787,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1739,188.0,9.0,365.10561976883224,594.0215225189319,194.07864189543187,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1740,29.0,9.0,456.91100274306615,63.25379892889798,84.68771007354654,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1741,195.0,9.0,160.19828616978876,581.1702869669191,190.88504313156753,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1742,2.0,9.0,318.7236475005769,320.81611461895073,31.31825405494928,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1743,71.0,9.0,497.21235510923555,388.0702152662785,132.31141710819907,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1744,117.0,9.0,608.4101820601796,347.00171127061844,179.3285520332537,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1745,66.0,9.0,327.4174012515981,192.63508512213176,122.87214378723556,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1746,97.0,9.0,172.59906589797853,173.91264686564986,173.74691979585862,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1747,176.0,9.0,659.290443293034,161.64123968528114,127.16254782769855,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1748,173.0,9.0,597.3229706390327,644.7522253221736,85.56491712707182,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1749,137.0,9.0,657.6524511757672,238.82024711040253,164.3213751710324,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1750,20.0,9.0,13.573766021270794,346.5412235251341,56.18507149305258,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1751,56.0,9.0,574.5418345806946,256.3327576280944,115.58462994943926,HL-60KW_SC575_sgControl1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgControl1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
