,cell,frame,x,y,z,celltype_x,position,acqtime,aqctime_sec,date,celltype_y,material,concentration,scope,magnification,trial,media,misc,analysis_date
1281,49.0,8.0,254.93153219837154,583.4038278523844,100.91233094722166,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1282,77.0,8.0,377.5774558528074,560.0817576206177,127.19961202719239,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1283,39.0,8.0,218.48977609178385,140.5440414507772,75.84583351349013,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1284,44.0,8.0,220.29206760424378,133.23464100666172,77.11975962486912,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1285,134.0,8.0,385.10362694300517,175.3966968911917,187.55875834495353,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1286,30.0,8.0,143.6823222914362,509.9988356523258,79.1979555823508,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1287,107.0,8.0,525.5980339935112,12.493341726792892,167.05418065496656,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1288,69.0,8.0,136.50049012743312,194.4055454418149,123.77535131825923,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1289,95.0,8.0,182.51995518834897,137.87167997012554,155.54478157842073,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1290,4.0,8.0,152.46744579554172,597.3092202755678,28.310811305844982,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1291,141.0,8.0,263.858047536804,598.6100830660416,192.9812187764613,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1292,119.0,8.0,54.11115223291389,302.3686158401184,183.61053024815033,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1293,154.0,8.0,628.9769111898918,148.83874193255159,197.25761381930448,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1294,59.0,8.0,411.45403118820553,278.68826812845737,108.21380011019748,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1295,147.0,8.0,143.12681663086062,661.2615316567674,196.08704306156073,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1296,160.0,8.0,2.688805149945046,214.0740304600408,77.54050070490838,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1297,85.0,8.0,87.09801738534664,420.7730270200831,132.2887078099262,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1298,16.0,8.0,458.08229907217736,420.0867574406555,52.96211901193335,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1299,124.0,8.0,251.2916038285228,588.0063758940437,184.42470143825813,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1300,24.0,8.0,420.54989135885006,160.42119338124687,70.63025902335457,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1301,104.0,8.0,124.13644214162348,631.5807735011103,165.07786649586865,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1302,84.0,8.0,549.9249431020289,57.14614304392039,143.87530226648633,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1303,121.0,8.0,183.43408175014392,427.8977163692189,186.03566825626558,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1304,31.0,8.0,31.539746386692116,571.6423506953913,84.13083164456104,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1305,73.0,8.0,385.7963028014402,562.318872398349,125.84156404831432,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1306,25.0,8.0,552.9398513178644,402.75822257265145,74.60325484643488,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1307,81.0,8.0,132.67659622849902,376.83742914223524,125.44971158417586,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1308,38.0,8.0,200.7615686975165,391.6249776666071,88.0299971545385,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1309,52.0,8.0,254.82401286403427,582.4474420820677,102.48632650695649,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1310,23.0,8.0,549.1588306786925,408.1270389560545,74.71804669229347,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1311,133.0,8.0,136.97107081174437,583.9666090961427,188.80543071247018,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1312,65.0,8.0,13.039723661485318,15.428900402993667,113.25812257983526,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1313,101.0,8.0,239.53450119253225,66.4117114894317,152.39700344829316,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1314,108.0,8.0,445.3163348786474,76.029451868012,165.71826365179055,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1315,98.0,8.0,320.6631451450104,69.17434896709507,154.76367387096076,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1316,57.0,8.0,9.133222095371915,324.20194080969526,109.48938006599366,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1317,33.0,8.0,165.60491520144964,441.2019734420566,84.56452577855526,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1318,17.0,8.0,332.66236751531414,570.8365949727265,55.73224540920012,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1319,139.0,8.0,388.0784220035537,393.59386898806946,201.0,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1320,114.0,8.0,449.8519615099926,147.97680730323216,174.43906956883023,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1321,28.0,8.0,204.62198508367823,628.658594971859,81.4225957540736,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1322,94.0,8.0,570.3125,194.60006476683935,155.65074710893666,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1323,83.0,8.0,148.7450373460736,647.2898862795236,124.32075817471063,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1324,54.0,8.0,29.82844437191465,86.60907347721431,107.11306303446293,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1325,135.0,8.0,123.680675494147,106.93724812895798,196.73600396584473,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1326,125.0,8.0,578.2383419689119,503.248306098047,185.89603053082902,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1327,97.0,8.0,461.4288561179753,598.6448784376245,155.39058790208594,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1328,22.0,8.0,333.0928710841512,571.2645857028518,54.45792609603507,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1329,61.0,8.0,115.54795354174635,568.8745348958514,110.38768772216218,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1330,128.0,8.0,554.0939940159088,161.70729037437056,189.91283986884682,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1331,136.0,8.0,510.67407333599044,596.8513351933041,195.89732923030166,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1332,116.0,8.0,515.5260506620609,275.90673575129534,177.29956425651886,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1333,71.0,8.0,436.2549480256171,376.5809545264378,130.75994745367854,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1334,120.0,8.0,206.4257198674934,337.79622865879554,172.63854164608662,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1335,138.0,8.0,339.35203210638235,67.47731288747791,201.0,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1336,137.0,8.0,333.4464182909779,373.75606546591,192.28031154616446,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1337,45.0,8.0,156.3772205773501,240.1114914877868,101.78045832405466,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1338,76.0,8.0,359.9062904792746,425.6800518134715,121.99047671236926,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1339,110.0,8.0,625.280486312268,659.0765370649912,180.67529448172644,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1340,126.0,8.0,127.99020927259268,656.5464975439069,185.54265452767652,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1341,93.0,8.0,104.99267853120071,25.77297814823158,145.81138260921603,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1342,131.0,8.0,17.92422279792746,175.26600666173204,192.60623873640114,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1343,103.0,8.0,25.89798347570368,349.3470802408626,168.85373443168277,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1344,63.0,8.0,565.8352859641595,435.8478268043959,118.6436128299167,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1345,86.0,8.0,5.507478043582111,585.1477235144968,139.78815604987602,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1346,79.0,8.0,206.18940132355203,608.2247473452009,122.05073195183876,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1347,7.0,8.0,348.12176165803106,18.668696946312423,43.35386771362792,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1348,113.0,8.0,196.49733930822012,236.6527797227279,180.07491387393108,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1349,158.0,8.0,418.1217616580311,393.96373056994815,112.14739077724863,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1350,96.0,8.0,270.8948719190354,405.30119606798695,148.32704384839334,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1351,42.0,8.0,53.58456470287213,12.585556195228042,92.0806394582335,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1352,11.0,8.0,93.76144868372847,333.92866488721404,53.73020888757435,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1353,115.0,8.0,117.18431623682831,210.1210921581184,182.19408055543522,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1354,1.0,8.0,166.85624273391414,427.72846009214476,26.65636915633615,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1355,159.0,8.0,353.71304920782296,357.66270328551315,201.0,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1356,144.0,8.0,607.5129533678756,236.1246571167327,196.2371894586347,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1357,0.0,8.0,95.20725388601036,305.94781067948134,21.633756000753035,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1358,3.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1359,5.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1360,9.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1361,10.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1362,12.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1363,15.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1364,19.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1365,20.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1366,26.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1367,27.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1368,29.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1369,34.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1370,40.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1371,41.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1372,48.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1373,51.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
1374,53.0,8.0,inf,inf,inf,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220303.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,2.0,L-15_10%FBS,3D, 10nMrapamycin,20220308.0
